;ESCOLARIDADE;TIPO_CONTRATACAO;TITULO_OCUPACAO;ESTADO;VALOR_SALARIO;QTD_VAGAS;QTD_EXPERIENCIA;REQUERIDO_DEFICIENCIA
209;11;3;519;8;300.00;1;6;0
210;11;3;390;8;300.00;1;6;0
211;11;3;577;8;0.00;1;0;0
212;11;3;543;8;0.00;1;6;0
213;9;3;2005;8;0.00;2;6;0
214;4;3;376;8;1100.00;5;0;0
215;12;3;1053;8;3000.00;1;6;0
216;13;3;124;8;1800.00;1;6;0
217;12;3;322;8;1300.00;1;6;0
218;4;3;2024;8;1147.00;2;6;0
219;9;5;74;8;1100.00;3;0;0
220;5;3;315;8;0.00;1;6;0
221;10;3;733;8;1221.16;1;6;0
222;4;3;1048;8;1215.00;1;6;0
223;11;3;1342;8;0.00;1;6;0
224;10;3;2440;8;0.00;4;6;0
225;10;3;446;8;0.00;4;0;0
227;9;3;304;8;0.00;1;0;0
228;9;3;304;8;1300.00;1;6;0
229;10;3;2467;8;0.00;1;0;0
230;4;3;310;8;0.00;1;0;0
231;11;3;1973;8;0.00;1;0;0
232;11;3;2076;8;0.00;1;6;0
233;9;3;2464;8;0.00;1;6;0
234;4;3;11;8;0.00;2;6;0
235;9;3;605;8;1860.00;1;6;0
236;11;3;1148;8;0.00;1;6;0
237;11;3;2172;8;0.00;1;6;0
238;11;3;753;8;0.00;1;6;0
239;9;3;2468;8;1612.00;5;6;0
240;5;3;374;8;1400.00;1;0;0
241;10;3;1598;8;0.00;1;6;0
242;11;3;260;8;0.00;1;6;0
243;9;3;2023;8;1168.74;8;0;0
244;5;3;857;8;1300.00;1;6;0
245;9;3;1053;8;0.00;1;6;0
246;5;3;1344;8;3000.00;5;6;0
247;5;3;2453;8;0.00;1;0;0
248;11;3;601;8;0.00;1;6;0
249;9;3;2026;8;0.00;4;6;0
250;9;3;1996;8;0.00;1;6;0
252;11;3;577;8;0.00;1;6;0
254;9;3;2163;8;0.00;1;6;0
255;9;3;667;8;1100.00;1;6;0
256;5;3;2076;8;1860.00;1;6;0
257;5;3;390;8;1380.00;2;6;0
259;4;3;519;8;0.00;1;6;0
260;11;3;1342;8;1500.00;1;6;0
261;9;3;304;8;1600.00;1;6;0
262;9;3;525;8;0.00;1;6;0
263;11;3;484;8;0.00;1;6;0
264;11;3;1551;8;0.00;1;6;0
265;9;3;2464;8;1500.00;1;6;0
266;13;3;1561;8;0.00;1;6;0
267;9;3;2402;8;1200.00;1;6;0
268;9;3;812;8;1500.00;1;6;0
269;9;3;2464;8;0.00;4;6;0
270;9;3;2468;8;0.00;2;6;0
271;11;3;2464;8;0.00;1;6;0
272;10;3;2024;8;0.00;1;0;0
273;9;3;2467;8;1100.00;5;0;0
274;5;3;489;8;0.00;1;0;0
275;5;3;1780;8;0.00;1;4;0
276;11;3;373;8;0.00;1;6;0
277;10;3;1598;8;0.00;1;0;0
278;4;3;623;8;0.00;1;6;0
279;5;3;386;8;0.00;1;6;0
280;5;3;374;8;0.00;2;0;0
281;5;3;374;8;0.00;1;0;0
283;9;3;2116;8;0.00;4;6;0
284;4;3;1836;8;0.00;2;6;0
285;10;2;287;8;0.00;10;0;0
286;11;3;981;8;0.00;1;0;0
287;4;3;1370;8;1600.00;3;6;0
288;9;3;1598;8;1100.00;2;0;0
289;11;3;2024;8;1100.00;1;0;0
290;9;3;54;8;1400.00;1;6;0
291;4;3;537;8;2000.00;4;6;0
292;11;3;1579;8;0.00;5;6;0
293;9;3;1078;8;0.00;1;6;0
294;12;2;404;8;0.00;2;0;0
295;11;3;71;8;0.00;1;6;0
296;9;3;1066;8;0.00;1;6;0
297;11;3;1529;8;0.00;5;6;0
298;9;3;2461;8;1100.00;4;6;0
299;9;5;2435;8;15.00;1;6;0
300;9;3;1499;8;2000.00;1;6;0
301;9;3;1212;8;3000.00;1;6;0
302;9;3;981;8;1500.00;1;6;0
303;9;3;2121;8;2000.00;1;6;0
304;4;3;117;8;0.00;1;6;0
305;9;3;2464;8;1100.00;1;6;0
306;9;3;1934;8;0.00;1;6;0
307;11;3;857;8;0.00;1;6;0
308;11;3;1232;8;1100.00;1;6;0
309;5;3;1848;8;0.00;1;6;0
310;9;3;348;8;0.00;1;1;0
311;9;3;667;8;0.00;1;6;0
312;9;3;1598;8;0.00;3;0;0
313;9;3;482;8;0.00;3;0;0
314;9;3;2023;8;0.00;3;0;0
315;9;3;657;8;0.00;3;0;0
316;9;3;855;8;0.00;3;0;0
317;9;3;147;8;0.00;1;6;0
318;9;3;1050;8;0.00;1;6;0
320;4;3;118;8;0.00;2;6;0
321;4;3;1004;8;1168.74;1;6;0
323;9;3;297;8;1100.00;500;6;0
324;12;3;304;8;1800.00;1;6;0
325;4;3;374;8;1110.00;1;6;0
326;9;3;377;8;1436.02;1;0;0
327;9;3;376;8;1247.94;1;0;0
328;9;3;304;8;1315.00;1;6;0
329;13;3;322;8;0.00;2;6;0
330;11;3;2404;8;0.00;1;0;0
331;11;3;286;8;0.00;1;0;0
332;9;3;1529;8;0.00;1;3;0
333;4;3;446;8;1200.00;1;0;0
335;4;3;1529;8;1700.00;1;6;0
336;9;3;2468;8;1170.00;2;0;0
337;9;3;835;8;0.00;1;6;0
338;4;3;385;8;0.00;1;6;0
339;11;3;324;8;0.00;1;0;0
340;9;3;642;8;2000.00;1;6;0
341;11;3;1908;8;0.00;1;6;0
342;5;3;374;8;1162.00;4;0;0
343;5;3;733;8;1220.00;1;6;0
344;13;3;29;8;3000.00;1;6;0
345;9;3;825;8;10.50;1;0;0
346;13;3;14;8;0.00;1;6;0
347;5;3;961;8;0.00;1;0;0
348;11;3;260;8;0.00;1;0;0
349;9;3;748;8;0.00;1;6;0
350;11;3;1048;8;0.00;1;1;0
351;11;3;2127;8;0.00;1;6;0
352;11;3;733;8;0.00;1;6;0
354;11;3;304;8;0.00;1;0;0
355;11;3;775;8;0.00;1;0;0
356;11;3;159;8;0.00;1;6;0
357;5;5;374;8;0.00;1;0;0
358;11;3;1598;8;0.00;3;6;0
359;11;3;748;8;0.00;2;6;0
360;11;3;500;8;0.00;3;6;0
361;10;3;2024;8;0.00;2;0;0
362;13;3;404;8;2500.00;1;6;0
363;13;3;343;8;2500.00;1;6;0
364;12;3;343;8;0.00;1;6;0
365;11;3;857;8;0.00;1;0;0
366;11;3;1551;8;0.00;1;0;0
367;12;3;249;8;1500.00;1;0;0
368;9;3;1598;8;1351.00;1;6;0
369;11;3;2023;8;0.00;2;6;0
370;11;3;299;8;0.00;1;6;0
371;9;3;2468;8;1100.00;1;6;0
372;11;3;2085;8;0.00;2;0;0
373;11;3;1848;8;0.00;2;0;0
374;5;3;864;8;0.00;1;0;0
376;11;3;2024;8;0.00;1;2;0
377;5;3;309;8;1192.40;15;0;0
378;9;3;1339;8;1606.66;1;6;0
379;11;3;327;8;0.00;1;6;0
380;5;3;2212;8;0.00;1;6;0
381;9;3;304;8;0.00;1;6;0
383;12;3;705;8;0.00;1;6;0
384;11;3;289;8;0.00;1;0;0
385;13;5;178;8;3809.37;1;6;0
386;5;3;1529;8;0.00;1;6;0
388;5;3;2093;8;0.00;1;0;0
389;11;3;282;8;0.00;1;0;0
390;4;3;67;8;0.00;2;6;0
391;11;3;2268;8;0.00;1;0;0
392;11;3;1125;8;0.00;1;0;0
393;9;5;1815;8;0.00;100;0;0
394;11;3;374;8;1200.00;1;6;0
395;4;3;46;8;1500.00;1;0;0
396;9;3;2464;8;1652.33;1;6;0
399;11;3;289;8;0.00;1;6;0
400;9;3;2464;8;1200.00;1;6;0
401;9;3;1381;8;3800.00;1;6;0
402;12;3;234;8;2000.00;1;6;0
403;9;3;1384;8;3800.00;1;6;0
404;13;5;642;8;5000.00;1;6;0
405;9;3;498;8;0.00;1;6;0
406;13;5;150;8;3500.00;1;6;0
407;13;5;176;8;3500.00;1;6;0
408;12;5;343;8;2200.00;1;6;0
409;9;3;972;8;0.00;1;6;0
410;11;3;1845;8;1300.00;1;6;0
411;9;3;981;8;1424.02;1;6;0
413;9;3;286;8;1350.00;20;0;0
414;9;3;2464;8;1100.00;2;6;0
415;10;3;667;8;1100.00;2;6;0
416;11;3;373;8;0.00;1;0;0
417;9;3;214;8;0.00;1;6;0
418;9;3;159;8;0.00;1;6;0
419;11;3;524;8;0.00;1;0;0
420;9;3;2425;8;1128.00;1;6;0
421;9;3;902;8;0.00;1;6;0
422;12;2;239;8;0.00;2;0;0
423;11;3;590;8;0.00;1;6;0
424;5;3;104;8;1250.00;2;6;0
425;9;3;855;8;1488.00;1;6;0
426;9;3;439;8;1400.00;1;6;0
427;9;3;482;8;1772.00;3;6;0
428;9;3;1512;8;3500.00;9;6;0
429;11;3;2464;8;1193.00;1;0;0
430;11;3;1384;8;2800.00;1;6;0
431;5;3;374;8;1600.00;1;0;0
432;5;3;376;8;1600.00;1;0;0
433;9;3;799;8;2200.00;2;6;0
434;9;3;64;8;1375.92;2;6;0
435;11;3;1441;8;0.00;1;6;0
436;9;3;1529;8;1800.00;2;6;0
437;9;3;1099;8;3000.00;1;6;0
438;9;3;1510;8;1250.00;2;6;0
440;9;3;256;8;1100.00;2;6;0
441;9;3;2023;8;1284.00;3;6;0
442;9;3;1836;8;1700.00;1;6;0
443;9;3;524;8;1200.00;3;6;0
444;9;3;285;8;1270.00;2;5;0
446;4;3;1626;8;1513.00;1;6;0
447;4;3;2251;8;1168.00;1;6;0
448;11;3;1034;8;0.00;1;0;0
449;11;3;1598;8;0.00;1;0;0
450;9;3;346;8;1200.00;1;6;0
451;10;3;711;8;0.00;1;6;0
452;9;3;2464;8;1500.00;2;6;0
453;4;3;2453;8;0.00;2;6;0
454;10;3;1529;8;1658.87;1;6;0
455;9;3;304;8;1100.00;1;6;0
456;11;3;857;8;1650.00;1;6;0
457;5;3;1626;8;1168.74;2;6;0
458;9;3;2005;8;1224.00;1;6;0
459;4;3;1908;8;1292.70;1;0;0
460;5;3;733;8;1500.00;4;6;0
461;5;3;427;8;1100.00;1;0;0
462;10;3;667;8;0.00;30;0;0
463;5;3;556;8;2500.00;1;6;0
464;5;3;562;8;1500.00;2;6;0
465;4;3;1680;8;1305.00;1;0;0
466;11;5;346;8;1400.00;6;6;0
468;11;3;1225;8;0.00;1;0;0
469;9;3;376;8;1354.00;1;6;0
470;4;3;2476;8;0.00;1;0;0
471;4;3;374;8;1552.00;2;6;0
472;13;3;667;8;2200.00;1;6;0
473;4;3;857;8;1650.00;1;6;0
474;9;3;656;8;1445.00;2;6;0
475;9;3;1256;8;1100.00;3;0;0
476;9;3;1996;8;1200.00;1;6;0
477;11;3;1255;8;0.00;8;6;0
478;9;3;2483;8;0.00;4;6;0
479;9;3;1908;8;0.00;4;6;0
480;11;3;374;8;0.00;1;6;0
481;11;3;1895;8;0.00;1;6;0
482;10;3;374;8;1162.00;1;6;0
484;5;3;1550;8;0.00;2;6;0
486;9;3;667;8;0.00;1;0;0
487;9;3;2024;8;1134.00;2;0;0
488;9;3;1598;8;1134.00;2;0;0
489;5;3;376;8;1117.77;10;0;0
490;4;3;652;8;1250.00;1;6;0
492;12;3;322;8;2500.00;1;6;0
493;9;3;1973;8;1750.00;8;0;0
494;9;3;1908;8;0.00;7;6;0
495;9;3;1405;8;0.00;8;6;0
496;4;3;70;8;0.00;10;6;0
497;12;3;1141;8;0.00;3;6;0
498;9;3;377;8;0.00;2;6;0
499;9;3;1048;8;0.00;15;6;0
500;5;3;1249;8;1600.00;2;6;0
501;9;3;331;8;1401.00;2;6;0
502;9;3;345;8;0.00;1;6;0
503;11;3;1579;8;1100.00;1;0;0
504;11;3;1848;8;0.00;1;6;0
505;9;3;462;8;0.00;1;6;0
506;11;3;857;8;1100.00;1;6;0
507;4;3;376;8;1147.58;15;0;0
508;5;3;2445;8;0.00;1;6;0
509;11;3;1255;8;0.00;1;6;0
511;4;3;1339;8;0.00;2;6;0
512;10;3;621;8;1900.00;1;6;0
514;10;3;260;8;0.00;1;6;0
516;11;3;981;8;0.00;1;6;0
518;4;3;813;8;1300.00;2;6;0
519;4;3;814;8;1125.00;2;6;0
520;10;3;285;8;1100.00;1;0;0
521;4;3;1364;8;0.00;3;6;0
522;4;3;2363;8;0.00;1;6;0
523;11;3;632;8;1161.41;2;0;0
525;11;3;1529;8;1283.66;2;6;0
526;11;3;1198;8;1300.00;1;6;0
527;11;3;1579;8;0.00;1;6;0
528;9;3;1598;8;0.00;1;0;0
529;4;3;304;8;0.00;4;6;0
530;11;3;325;8;0.00;1;0;0
531;9;3;1551;8;1350.00;1;6;0
532;9;3;286;8;1300.00;1;6;0
533;11;3;376;8;0.00;1;0;0
534;4;3;857;8;1300.00;1;6;0
535;11;3;374;8;0.00;1;0;0
536;11;3;520;8;0.00;1;0;0
538;4;3;1344;8;1500.00;1;6;0
540;11;3;1255;8;0.00;2;0;0
541;4;3;374;8;1155.00;1;3;0
542;11;3;2453;8;1162.82;2;6;0
543;9;3;2200;8;1100.00;1;6;0
544;13;3;2425;8;0.00;1;6;0
545;9;3;621;8;0.00;1;0;0
546;9;3;229;8;2597.00;1;0;0
547;13;3;1976;8;5300.00;5;6;0
548;4;3;326;8;1100.00;1;6;0
549;4;3;327;8;0.00;1;6;0
551;11;3;1259;8;3000.00;2;6;0
552;5;3;374;8;1296.75;2;0;0
553;11;3;1884;8;2000.00;1;6;0
554;9;3;304;8;1500.00;1;6;0
0;9;3;2407;9;0.0;1;0;0
1;9;3;855;9;1252.0;1;6;0
2;9;3;1598;9;0.0;2;6;0
3;9;3;482;9;0.0;2;6;0
4;9;3;1973;9;0.0;1;0;0
5;9;3;260;9;0.0;2;6;0
6;9;3;2023;9;0.0;2;0;0
7;9;3;374;9;0.0;1;0;0
8;9;3;1010;9;0.0;2;0;0
9;11;3;2392;9;0.0;1;0;0
10;9;3;1048;9;0.0;1;6;0
11;9;3;327;9;0.0;1;6;0
12;4;5;1848;9;0.0;2;6;0
13;10;3;1004;9;1243.2;1;6;0
14;4;5;1550;9;0.0;2;6;0
15;11;3;202;9;0.0;4;3;0
16;11;3;868;9;0.0;2;3;0
17;11;3;1237;9;0.0;8;3;0
18;11;3;1885;9;0.0;2;3;0
19;11;3;2076;9;0.0;2;3;0
20;11;3;104;9;0.0;2;3;0
21;11;3;1848;9;0.0;11;3;0
22;9;3;329;9;1251.7;1;6;0
23;11;3;85;9;0.0;16;3;0
24;11;3;813;9;0.0;3;3;0
25;11;3;556;9;0.0;1;3;0
26;11;3;537;9;0.0;2;3;0
27;11;3;120;9;0.0;2;3;0
28;11;3;1596;9;0.0;2;3;0
29;4;3;1447;9;0.0;2;6;0
30;9;3;2467;9;1150.0;1;3;0
31;9;3;2464;9;0.0;1;3;0
32;9;3;1996;9;0.0;1;4;0
33;4;3;67;9;0.0;1;6;0
34;4;3;857;9;0.0;1;6;0
35;9;3;226;9;0.0;1;3;0
36;9;3;1550;9;0.0;5;6;0
37;9;3;1550;9;2063.0;5;6;0
38;4;3;1339;9;0.0;1;6;0
39;9;3;1598;9;1100.0;3;0;0
40;9;3;2450;9;0.0;1;0;0
41;9;3;1598;9;1100.0;1;0;0
42;9;3;2464;9;1100.0;1;0;0
43;9;3;2007;9;0.0;1;5;0
44;4;3;857;9;1100.0;1;6;0
45;11;3;1529;9;0.0;1;6;0
46;4;3;374;9;1252.0;1;6;0
0;5;3;578;10;1100.00;1;6;0
1;9;3;1073;10;2000.00;1;6;0
2;11;3;657;10;0.00;2;0;0
3;11;3;1002;10;0.00;1;6;0
4;9;3;2464;10;1188.00;1;6;0
5;9;3;54;10;1210.00;1;6;0
6;9;3;439;10;1300.00;1;6;0
7;5;3;1550;10;1820.00;3;0;0
8;4;3;1529;10;1400.00;1;6;0
9;5;3;2093;10;1200.00;1;6;0
10;9;3;291;10;1169.29;4;6;0
11;9;3;1186;10;1133.00;1;6;0
12;11;3;1512;10;0.00;1;6;0
13;11;3;518;10;0.00;2;6;0
14;11;3;823;10;0.00;2;6;0
15;11;3;1364;10;0.00;2;6;0
16;9;3;491;10;1354.78;2;3;0
17;10;3;1375;10;2200.00;1;6;0
18;3;3;2093;10;2335.85;3;6;0
19;5;3;813;10;0.00;2;6;0
20;9;3;1375;10;0.00;1;6;0
21;9;3;67;10;1199.33;1;6;0
22;5;3;1921;10;1500.00;1;6;0
23;3;3;1374;10;1450.00;2;6;0
24;13;3;124;10;2245.95;1;6;0
25;4;3;995;10;1227.75;2;6;0
26;9;3;1880;10;1980.00;1;6;0
27;9;3;2464;10;0.00;2;0;0
28;9;5;256;10;1100.00;1;6;0
29;4;3;1475;10;8.06;6;6;0
30;4;3;74;10;6.01;3;6;0
31;12;2;1862;10;0.00;1;0;0
32;9;3;390;10;1100.00;1;6;0
33;9;3;1598;10;1146.24;1;6;0
34;9;3;2464;10;1146.24;1;6;0
35;5;3;583;10;1300.00;2;6;0
36;9;3;482;10;0.00;1;6;0
37;9;5;451;10;1340.00;60;0;0
38;4;3;2212;10;1800.00;1;6;0
39;5;5;1848;10;1727.42;10;6;0
40;5;5;1848;10;1467.57;1;6;0
41;11;3;733;10;0.00;1;6;0
42;11;3;541;10;3000.00;2;3;0
43;9;3;503;10;1100.00;1;0;0
44;4;3;327;10;1100.00;1;6;0
45;9;3;2450;10;1247.15;1;3;0
46;9;3;2459;10;1100.00;1;6;0
47;9;3;322;10;0.00;1;6;0
48;13;3;668;10;0.00;1;0;0
49;9;3;1537;10;2200.00;1;6;0
50;9;3;2;10;1320.00;3;6;0
51;9;3;2093;10;1100.00;1;6;0
52;9;3;1939;10;0.00;1;6;0
53;9;3;2438;10;0.00;1;6;0
54;4;3;374;10;1188.41;4;6;0
55;3;3;1348;10;0.00;1;6;0
56;4;3;1529;10;0.00;1;6;0
57;13;3;642;10;4064.00;1;6;0
58;9;3;2450;10;1200.00;2;6;0
59;9;3;1794;10;1100.00;1;6;0
60;9;3;269;10;1100.00;4;6;0
61;13;3;1053;10;2000.00;1;6;0
62;9;3;1908;10;0.00;2;0;0
63;9;3;981;10;0.00;1;0;0
64;9;3;374;10;0.00;1;0;0
65;9;3;2459;10;0.00;2;6;0
67;9;3;120;10;0.00;1;6;0
68;9;3;161;10;4100.00;1;6;0
69;9;3;2467;10;1190.49;1;6;0
70;11;3;2212;10;2400.00;1;6;0
71;11;3;2085;10;1250.00;1;0;0
72;11;3;2467;10;0.00;20;0;0
73;9;3;2450;10;0.00;1;6;0
74;9;3;345;10;1650.00;3;6;0
75;13;3;161;10;3671.00;6;6;0
76;9;3;1763;10;0.00;1;6;0
77;9;3;304;10;1300.00;1;0;0
78;9;3;503;10;1100.00;1;6;0
79;9;3;285;10;1150.00;5;0;0
80;13;3;176;10;1500.00;2;6;0
81;4;3;1626;10;1400.00;1;6;0
82;9;3;2416;10;2000.00;1;6;0
83;5;3;578;10;1300.00;1;6;0
84;9;3;1626;10;1876.00;20;0;0
85;5;3;1848;10;1751.20;75;6;0
86;5;3;74;10;1600.00;1;6;0
87;4;3;1109;10;1300.00;1;6;0
88;11;3;374;10;1144.00;1;6;0
89;10;3;1579;10;1343.16;1;6;0
90;9;3;256;10;0.00;1;0;0
91;12;2;229;10;1200.00;2;6;0
92;4;3;365;10;1589.34;1;6;0
93;5;3;1597;10;2416.00;1;6;0
94;12;3;144;10;2800.00;1;6;0
95;13;3;1050;10;1100.00;1;6;0
96;9;3;2464;10;1100.00;2;6;0
97;5;3;1846;10;1100.00;1;6;0
98;5;3;285;10;1100.00;3;6;0
99;5;3;67;10;1250.00;1;6;0
100;11;3;518;10;800.00;1;6;0
101;9;3;310;10;0.00;2;6;0
102;5;3;376;10;788.00;4;0;0
103;11;3;2268;10;622.00;1;6;0
104;10;3;327;10;0.00;1;6;0
105;4;3;271;10;0.00;1;6;0
106;5;3;327;10;0.00;1;6;0
107;11;3;1973;10;724.00;2;0;0
108;9;3;308;10;0.00;1;6;0
109;4;3;67;10;885.30;3;0;0
110;4;3;346;10;1182.00;4;6;0
111;10;3;1798;10;954.00;50;0;0
112;5;3;1798;10;1069.50;3;0;0
113;9;3;1237;10;1100.00;3;6;0
114;5;3;539;10;11.50;2;6;0
115;5;3;2085;10;1227.60;2;2;0
116;9;3;291;10;0.00;1;0;0
117;9;3;1598;10;0.00;10;0;0
118;9;3;2467;10;0.00;2;6;0
119;9;3;2463;10;1100.00;1;6;0
120;4;3;2212;10;2500.00;1;6;0
121;9;3;1791;10;1100.00;2;6;0
122;4;3;2212;10;10.00;1;6;0
123;9;3;299;10;1150.00;1;6;0
124;9;3;2163;10;1800.00;2;6;0
125;9;3;2464;10;0.00;1;6;0
126;11;3;1344;10;0.00;1;6;0
128;4;3;1768;10;2300.00;1;6;0
129;9;3;851;10;1196.00;2;6;0
130;4;3;1806;10;2200.00;2;6;0
131;5;3;806;10;1295.00;20;6;0
132;5;3;2032;10;1500.00;20;6;0
133;5;3;1355;10;2800.00;20;6;0
134;10;3;377;10;1400.00;3;6;0
135;11;3;1025;10;0.00;2;6;0
136;11;3;1895;10;0.00;1;6;0
137;9;3;2453;10;1100.00;1;6;0
138;11;3;1393;10;0.00;1;6;0
139;9;3;1375;10;1450.00;8;6;0
140;9;3;2099;10;1630.00;9;6;0
141;5;3;1212;10;1800.00;2;6;0
142;5;3;1550;10;2170.00;5;6;0
143;9;3;2425;10;1300.00;2;6;0
145;4;3;2093;10;2000.00;4;6;0
146;9;3;1395;10;0.00;2;6;0
147;5;3;1895;10;1100.00;1;0;0
148;4;3;2024;10;1214.00;5;6;0
149;4;3;1760;10;1593.59;6;6;0
150;5;3;824;10;0.00;1;6;0
151;9;3;2455;10;0.00;4;6;0
152;4;3;87;10;1196.00;2;0;0
153;9;3;376;10;1186.00;10;6;0
154;10;3;1768;10;1907.00;1;6;0
155;10;3;391;10;1600.00;1;6;0
156;10;3;1384;10;2800.00;1;6;0
157;9;3;1401;10;1900.00;1;6;0
158;11;3;374;10;0.00;3;0;0
159;4;3;556;10;1684.00;4;6;0
160;4;3;2093;10;1684.00;4;6;0
161;9;3;813;10;1694.94;5;6;0
162;11;3;376;10;1228.00;100;0;0
163;11;5;2099;10;0.00;10;6;0
164;9;3;1344;10;2200.00;1;6;0
165;4;3;2464;10;0.00;2;0;0
166;9;3;1565;10;1150.00;1;0;0
167;11;3;390;10;1200.00;1;6;0
168;11;3;2425;10;1222.00;1;6;0
169;4;3;1227;10;1200.00;2;0;0
170;9;3;385;10;1440.00;1;6;0
171;9;3;916;10;1800.00;4;6;0
172;11;3;1048;10;1250.00;1;6;0
173;9;3;2467;10;1167.00;2;6;0
174;11;3;376;10;1446.00;20;0;0
175;11;3;1836;10;1488.27;5;6;0
176;9;3;1626;10;1855.00;1;6;0
177;9;3;311;10;1541.00;1;6;0
178;4;3;1415;10;1738.10;2;6;0
179;4;3;577;10;1100.00;1;6;0
180;9;3;1373;10;1100.00;2;6;0
181;11;3;1642;10;1800.00;2;6;0
182;5;3;2216;10;1150.00;1;6;0
183;4;3;85;10;1179.20;1;6;0
184;5;3;1850;10;1502.16;5;3;0
185;9;3;2419;10;1760.00;1;6;0
186;5;3;2093;10;1100.00;1;6;0
187;12;2;2425;10;1100.00;2;6;0
188;9;3;2368;10;1100.00;2;6;0
189;11;3;2085;10;1199.00;14;1;0
190;9;3;2410;10;2000.00;1;6;0
191;11;3;74;10;1100.00;1;6;0
192;9;3;1618;10;2000.00;1;6;0
193;4;3;1186;10;1160.00;2;6;0
194;5;3;1848;10;1599.40;7;1;0
195;9;3;2381;10;2500.00;1;6;0
196;5;3;556;10;1599.00;4;1;0
197;11;3;201;10;1599.40;4;0;0
198;11;3;1732;10;1882.19;2;6;0
199;5;3;2218;10;1500.00;1;6;0
200;4;3;374;10;1100.00;1;6;0
201;5;3;1572;10;1500.00;1;6;0
202;5;3;2;10;0.00;10;0;0
203;13;3;124;10;1100.00;1;6;0
204;11;3;1510;10;0.00;1;6;0
205;5;3;756;10;0.00;5;0;0
206;9;3;1529;10;0.00;2;0;0
207;11;3;1529;10;0.00;1;6;0
208;9;3;1340;10;2800.00;1;6;0
209;9;3;523;10;1100.00;1;0;0
210;11;3;1396;10;0.00;1;1;0
211;12;2;2411;10;0.00;5;0;0
216;9;3;322;10;1400.00;1;6;0
217;9;3;1425;10;0.00;1;6;0
218;9;3;40;10;0.00;1;6;0
219;4;3;541;10;6.01;4;6;0
220;9;3;370;10;1190.00;2;0;0
221;9;3;1848;10;1832.60;2;6;0
222;9;3;1006;10;1582.76;1;6;0
223;9;3;2464;10;0.00;8;6;0
224;9;3;1598;10;0.00;9;6;0
225;11;3;500;10;1100.00;1;6;0
226;9;3;304;10;1223.82;1;6;0
227;9;3;2024;10;0.00;1;6;0
228;11;3;748;10;1250.00;1;6;0
229;4;3;748;10;2230.00;3;6;0
230;10;3;376;10;1320.00;10;6;0
231;4;3;1048;10;0.00;1;0;0
232;13;3;661;10;1581.70;2;6;0
233;11;3;728;10;1100.00;2;6;0
234;5;3;1626;10;1100.00;1;6;0
235;4;3;669;10;1461.74;3;6;0
236;5;3;730;10;1150.60;2;6;0
237;5;3;390;10;1100.00;3;6;0
238;3;3;1393;10;1135.00;1;6;0
239;5;3;1895;10;0.00;1;6;0
240;9;3;2028;10;1100.00;1;6;0
241;11;3;753;10;0.00;1;6;0
242;9;3;1182;10;1295.00;20;0;0
244;4;3;359;10;1359.19;20;0;0
245;9;3;2406;10;1689.79;1;6;0
246;11;3;556;10;0.00;1;6;0
247;11;3;1259;10;0.00;1;6;0
248;11;3;1214;10;4000.00;1;6;0
249;9;3;85;10;1238.00;1;6;0
250;9;3;1488;10;1500.00;1;0;0
251;4;3;1598;10;1200.00;1;0;0
252;10;3;679;10;0.00;1;6;0
253;10;3;2464;10;1196.48;5;6;0
254;11;5;1848;10;1850.00;1;0;0
255;11;5;198;10;2000.00;1;6;0
256;11;5;556;10;1800.00;1;6;0
257;4;3;1551;10;0.00;1;6;0
258;4;3;374;10;1227.74;1;0;0
259;9;3;970;10;7.37;4;6;0
260;9;3;1609;10;2279.20;3;6;0
261;9;3;1037;10;2279.20;1;6;0
262;9;3;652;10;1400.00;1;6;0
263;9;3;1626;10;1500.00;1;6;0
264;5;3;2212;10;0.00;1;6;0
265;9;3;851;10;0.00;1;0;0
266;9;3;2084;10;0.00;1;0;0
267;9;3;1201;10;3383.00;1;6;0
268;9;5;2435;10;3600.00;1;6;0
269;9;3;512;10;1500.00;1;6;0
270;9;3;813;10;1500.00;1;6;0
271;9;3;667;10;2000.00;1;0;0
272;9;3;1006;10;1100.00;2;6;0
273;9;3;2450;10;1120.00;1;0;0
274;5;3;374;10;1120.00;1;0;0
275;9;3;833;10;1600.00;1;6;0
276;12;2;235;10;0.00;1;0;0
277;11;3;857;10;1100.00;1;6;0
278;4;3;753;10;1500.00;3;6;0
279;13;3;1561;10;2500.00;1;6;0
280;11;3;1370;10;0.00;1;6;0
281;5;3;556;10;1600.00;1;6;0
282;9;3;1204;10;1300.00;1;0;0
283;9;3;2116;10;1675.07;1;6;0
284;11;3;733;10;1338.77;21;6;0
285;11;3;742;10;1228.00;25;6;0
286;9;3;439;10;1500.00;1;6;0
287;11;3;482;10;1500.00;1;6;0
288;4;3;85;10;1194.60;3;6;0
289;10;3;67;10;1200.00;9;0;0
290;12;3;170;10;0.00;4;6;0
291;10;3;652;10;1200.00;5;0;0
292;10;3;2085;10;1301.64;4;6;0
293;4;3;1862;10;1100.00;1;3;0
294;4;3;2468;10;1600.00;1;6;0
295;11;3;85;10;1194.60;10;6;0
296;11;3;1848;10;1570.65;10;6;0
297;11;3;189;10;1500.00;10;6;0
298;4;3;2023;10;1214.00;5;0;0
300;4;3;857;10;1100.00;1;6;0
301;11;3;728;10;1462.00;16;6;0
302;4;3;672;10;1500.00;1;0;0
303;3;3;67;10;1184.91;1;6;0
